4105000	4105000	899.0
8040000	8040000	1192.0
7710000	7710000	845.0
1515000	1515000	655.0
4855000	4855000	836.0
12915000	12915000	1023.0
52885000	52885000	406.0
7960000	7960000	905.0
7930000	7930000	925.0
2870000	2870000	1164.0
6385000	6385000	817.0
7930000	7930000	925.0
6745000	6745000	774.0
6060000	6060000	951.0
14575000	14575000	1049.0
3990000	3990000	646.0
6425000	6425000	853.0
12390000	12390000	1071.0
3135000	3135000	906.0
12390000	12390000	1071.0
4140000	4140000	986.0
6515000	6515000	845.0
110000	110000	761.0
54295000	54295000	539.0
31400000	31400000	948.0
24905000	24905000	798.0
14845000	14845000	696.0
4695000	4695000	841.0
570000	570000	750.0
57065000	57065000	434.0
30850000	30850000	677.0
455000	455000	580.0
1790000	1790000	782.0
1645000	1645000	1370.0
14260000	14260000	878.0
2055000	2055000	834.0
6335000	6335000	821.0
6195000	6195000	688.0
47740000	47740000	538.0
6060000	6060000	951.0
575000	575000	923.0
11225000	11225000	546.0
13095000	13095000	918.0
6865000	6865000	809.0
2735000	2735000	1063.0
6750000	6750000	701.0
5020000	5020000	944.0
6780000	6780000	1128.0
53700000	53700000	416.0
7870000	7870000	881.0
4690000	4690000	1032.0
11345000	11345000	693.0
6420000	6420000	967.0
6615000	6615000	753.0
54030000	54030000	278.0
32755000	32755000	976.0
11580000	11580000	667.0
6325000	6325000	838.0
575000	575000	923.0
5990000	5990000	596.0
3205000	3205000	1011.0
53210000	53210000	318.0
7220000	7220000	804.0
52025000	52025000	384.0
22855000	22855000	543.0
30745000	30745000	703.0
22100000	22100000	863.0
12990000	12990000	869.0
57830000	57830000	354.0
25235000	25235000	529.0
15275000	15275000	612.0
10030000	10030000	542.0
5200000	5200000	566.0
4030000	4030000	667.0
24985000	24985000	895.0
7220000	7220000	804.0
9745000	9745000	660.0
4855000	4855000	836.0
54400000	54400000	454.0
47785000	47785000	472.0
3885000	3885000	635.0
120225000	120225000	291.0
49295000	49295000	416.0
16170000	16170000	701.0
121575000	121575000	373.0
17770000	17770000	179.0
355000	355000	699.0
106225000	106225000	336.0
15535000	15535000	769.0
51265000	51265000	348.0
3880000	3880000	743.0
122055000	122055000	409.0
111330000	111330000	471.0
20950000	20950000	869.0
111395000	111395000	440.0
53965000	53965000	486.0
108570000	108570000	298.0
49640000	49640000	338.0
48540000	48540000	233.0
1115000	1115000	685.0
122855000	122855000	292.0
122130000	122130000	402.0
56755000	56755000	315.0
55990000	55990000	316.0
20950000	20950000	869.0
10765000	10765000	540.0
120355000	120355000	222.0
113050000	113050000	252.0
110550000	110550000	448.0
18140000	18140000	567.0
15225000	15225000	630.0
10780000	10780000	456.0
54135000	54135000	371.0
95535000	95535000	272.0
110340000	110340000	235.0
15590000	15590000	552.0
94140000	94140000	211.0
9745000	9745000	660.0
125235000	125235000	554.0
122635000	122635000	337.0
101315000	101315000	241.0
10235000	10235000	743.0
49065000	49065000	513.0
14720000	14720000	711.0
130045000	130045000	315.0
109260000	109260000	355.0
96060000	96060000	352.0
3300000	3300000	226.0
130040000	130040000	211.0
121695000	121695000	358.0
130830000	130830000	379.0
100350000	100350000	277.0
128255000	128255000	200.0
43770000	43770000	258.0
5810000	5810000	506.0
60500000	60500000	523.0
27375000	27375000	1404.0
25000000	25000000	967.0
24000000	24000000	1351.0
26700000	26700000	1103.0
25825000	25825000	1135.0
30125000	30125000	1447.0
45600000	45600000	725.0
20175000	20175000	1175.0
49650000	49650000	821.0
41075000	41075000	690.0
24725000	24725000	1330.0
98475000	98475000	592.0
24275000	24275000	1315.0
27375000	27375000	1404.0
44650000	44650000	657.0
35975000	35975000	747.0
95200000	95200000	737.0
46150000	46150000	537.0
30125000	30125000	1447.0
36850000	36850000	796.0
23900000	23900000	856.0
46525000	46525000	747.0
25550000	25550000	1215.0
96825000	96825000	613.0
102900000	102900000	558.0
45025000	45025000	698.0
29750000	29750000	800.0
77775000	77775000	635.0
97850000	97850000	666.0
31425000	31425000	611.0
97100000	97100000	461.0
26950000	26950000	1590.0
31525000	31525000	527.0
43900000	43900000	476.0
76200000	76200000	473.0
101125000	101125000	516.0
31225000	31225000	525.0
43900000	43900000	476.0
66125000	66125000	328.0
76025000	76025000	337.0
69525000	69525000	399.0
22925000	22925000	835.0
27790000	27790000	509.0
29500000	29500000	288.0
28680000	28680000	419.0
28320000	28320000	484.0
26980000	26980000	477.0
28800000	28800000	481.0
69810000	69810000	480.0
54570000	54570000	479.0
75570000	75570000	509.0
75300000	75300000	559.0
20540000	20540000	534.0
102040000	102040000	585.0
101980000	101980000	521.0
102530000	102530000	740.0
77750000	77750000	438.0
24360000	24360000	454.0
21500000	21500000	580.0
24240000	24240000	692.0
96580000	96580000	557.0
103810000	103810000	580.0
101710000	101710000	404.0
35330000	35330000	563.0
67580000	67580000	513.0
96100000	96100000	514.0
74210000	74210000	713.0
104970000	104970000	401.0
64670000	64670000	584.0
20690000	20690000	487.0
69580000	69580000	575.0
64340000	64340000	524.0
59120000	59120000	461.0
73740000	73740000	485.0
70620000	70620000	398.0
75140000	75140000	506.0
72750000	72750000	390.0
68910000	68910000	532.0
54560000	54560000	207.0
90900000	90900000	359.0
51280000	51280000	426.0
